corpus,htid,text_string,lang,occurs,author,title,pub_date,gender,genre,white,origin_area,origin_nation,place_id,formatted_address,location_type,country_long,country_short,admin_1_long,admin_1_short,admin_2,admin_3,admin_4,admin_5,locality,sublocality_1,sublocality_2,sublocality_3,neighborhood,premise,subpremise,street_number,street_address,route,post_code,natural_feature,point_of_interest,colloquial_area,continent,other,lat,lon,wordcount
Hathi,mdp.39015078570457,"new york",en,2,"St. John, Percy B. (Percy Bolingbroke","The rival Crusoes.",1870,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,181231
Hathi,mdp.39015030853207,"new york",en,1,"Burke, Edmund","Burke, select works; edited with introduction and notes by E.J. Payne.",1878,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,197984
Hathi,inu.39000002830466,"new york",en,2,"Corelli, Marie","The soul of Lilith / by Marie Corelli.",1892,female,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,60204
Hathi,uc2.ark:/13960/t3pv6bz88,"new york",en,1,"Johnstone, David Lawson","In the land of the golden plume : a tale of adventure / by David Lawson Johnstone ; with six illustrations by W.S. Stacey.",1894,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,109385
Hathi,uc2.ark:/13960/t3gx4995z,"new york",en,1,"Collins, Mortimer","Squire Silchester's whim. By Mortimer Collins ...",1873,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,45027
Hathi,inu.32000013013430,"new york",en,7,"Trollope, Anthony","The way we live now / by Anthony Trollope.",1895,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,415931
Hathi,inu.32000013013430,"new york",en,62,"Trollope, Anthony","The way we live now / by Anthony Trollope.",1895,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,415931
Hathi,njp.32101066459908,"new york",en,1,"(Francis Robert), Goulding, F. R","Adventures among the Indians.",1889,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,43482
Hathi,mdp.39015059390024,"new york",en,2,"Lubbock, John, Sir","The pleasures of life, by Sir John Lubbock.",1897,unknown,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,81960
Hathi,nnc1.0315302830,"new york",en,6,"Wilson, John Mackay","Wilson's Tales of the Borders and of Scotland : historical, traditionary, & imaginative, with a glossary / revised by Alexander Leighton.",1885,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,220308
Hathi,uc2.ark:/13960/t3jw8g640,"new york",en,1,"A. L. O. E","The young pilgrim : a tale illustrative of ""The Pilgrim's progress"" / by A.L.O.E.",1887,unknown,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,70906
Hathi,uc2.ark:/13960/t8pc2w822,"new york",en,1,"Knox, Charles","Confessions of county quarters : being some passages in the life of Somerset Cavendish Cobb, esq. / by Captain Charles Knox.",1852,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,53372
Hathi,nnc1.1002334216,"new york",en,1,"(George John), Whyte-Melville, G. J","Holmby house: a tale of old Northamptonshire. By G.J. Whyte Melville ...",1890,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,217749
Hathi,nnc1.1002334216,"new york",en,1,"(George John), Whyte-Melville, G. J","Holmby house: a tale of old Northamptonshire. By G.J. Whyte Melville ...",1890,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,217749
Hathi,nyp.33433082227616,"new york",en,1,"Brontë, Charlotte","The works of Charlotte, Emily and Anne Brontë, [with illustrations by R.S. Greig and ornaments by F.C. Tilney.",1893,female,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,108362
Hathi,uc2.ark:/13960/t0ft8p04b,"new york",en,1,"Weyman, Stanley John","A gentleman of France : being the memoirs of Gaston de Bonne, sieur de Marsac / by Stanley J. Weyman.",1893,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,57852
Hathi,mdp.39015030854239,"new york",en,1,"Ingoldsby, Thomas","The Ingoldsby legends; or, Mirth and marvels, by Thomas Ingoldsby, esquire [pseud.]",1889,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,94171
Hathi,nnc1.0042321085,"new york",en,15,"Roofer, Roof","The earth for a dollar : or the romance of the King of Wall Street / by Roof Roofer.",1897,unknown,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,36328
Hathi,nnc1.0042321085,"new york",en,4,"Roofer, Roof","The earth for a dollar : or the romance of the King of Wall Street / by Roof Roofer.",1897,unknown,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,36328
Hathi,uc1.b3326053,"new york",en,3,"(Frank Edward), Smedley, Frank E","Harry Coverdale's courtship : and all that came of it / by Frank E. Smedley ; with illustrations by ""Phiz"" [i.e. H. K. Browne]",1855,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,232476
Hathi,uc2.ark:/13960/t3028vg7b,"new york",en,1,"A. L. O. E","Claudia / by A. L. O. E.",1889,unknown,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,71250
Hathi,uc2.ark:/13960/t6sx6cg1g,"new york",en,3,"Du Chaillu, Paul B. (Paul Belloni","My Apingi kingdom: with life in the great Sahara, and sketches of the chase of the ostrich, hyena, &c. By Paul Du Chaillu ...",1871,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,83703
Hathi,uc2.ark:/13960/t6sx6cg1g,"new york",en,1,"Du Chaillu, Paul B. (Paul Belloni","My Apingi kingdom: with life in the great Sahara, and sketches of the chase of the ostrich, hyena, &c. By Paul Du Chaillu ...",1871,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,83703
Hathi,mdp.39015063558335,"new york",en,1,"(Margaret), Oliphant, Mrs","The railway man and his children / by Mrs. Oliphant.",1891,female,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,84848
Hathi,uiuo.ark:/13960/t3pv73b38,"new york",en,1,"Lysaght, Sidney Royse","The marplot  / by Sidney Royse Lysaght.",1893,mostly_male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,87007
Hathi,mdp.39015063548229,"new york",en,10,"Barr, Robert","Revenge! By Robert Barr.",1899,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,127796
Hathi,wu.89089183404,"new york",en,27,"Knight, Charles","Geography : or, First division of ""The English encyclopædia"" / conducted by Charles Knight.",1869,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,1250139
Hathi,wu.89089183404,"new york",en,1,"Knight, Charles","Geography : or, First division of ""The English encyclopædia"" / conducted by Charles Knight.",1869,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,1250139
Hathi,njp.32101007807025,"new york",en,1,"Dickens, Charles","The haunted man and the ghost's bargain : a fancy for Christmas-time.",1891,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,42015
Hathi,nyp.33433074856299,"new york",en,2,"Gissing, George","In the year of jubilee / by George Gissing.",1894,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,55681
Hathi,nyp.33433074856299,"new york",en,1,"Gissing, George","In the year of jubilee / by George Gissing.",1894,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,55681
Hathi,uc2.ark:/13960/t6qz25h9h,"new york",en,3,"[Bowen, C E","Grandmamma's relics : and her stories about them / by C.E. Bowen.",1881,unknown,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,39618
Hathi,uiuo.ark:/13960/t02z1vk2c,"new york",en,1,"Sala, George Augustus","Quite alone, In three volumes.",1864,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,87323
Hathi,uiuo.ark:/13960/t16m3w71n,"new york",en,1,"Smart, Hawley","From post to finish : a novel / by Hawley Smart.",1884,unknown,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,49665
Hathi,uc2.ark:/13960/t9668bp3s,"new york",en,4,"Russell, William Clark","John Holdsworth chief mate / by W.Clark Russell.",1889,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,139784
Hathi,nc01.ark:/13960/t43r1gf3v,"new york",en,3,"Henty, G. A. (George Alfred","With Lee in Virginia : A story of the American Civil War / By G. A. Henty ; Illustrated by Gordon Browne.",1890,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,163784
Hathi,nc01.ark:/13960/t43r1gf3v,"new york",en,1,"Henty, G. A. (George Alfred","With Lee in Virginia : A story of the American Civil War / By G. A. Henty ; Illustrated by Gordon Browne.",1890,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,163784
Hathi,njp.32101067643989,"new york",en,2,"Fenn, George Manville","The Mynns' mystery / by George Manville Fenn, author of 'The master of the ceremonies,' 'Double cunning,' 'The dark house,' etc.",1891,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,91567
Hathi,njp.32101067643989,"new york",en,1,"Fenn, George Manville","The Mynns' mystery / by George Manville Fenn, author of 'The master of the ceremonies,' 'Double cunning,' 'The dark house,' etc.",1891,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,91567
Hathi,nnc1.cr60053690,"new york",en,1,"Newman, John Henry","Loss and gain: the story of a convert / by John Henry Newman.",1874,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,132261
Hathi,nnc1.cr60053690,"new york",en,1,"Newman, John Henry","Loss and gain: the story of a convert / by John Henry Newman.",1874,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,132261
Hathi,uiuo.ark:/13960/t6sx6rn18,"new york",en,10,"Hardy, Iza Duffus","Love in idleness; the story of a winter in Florida.",1887,unknown,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,40661
Hathi,uiuo.ark:/13960/t6sx6rn18,"new york",en,2,"Hardy, Iza Duffus","Love in idleness; the story of a winter in Florida.",1887,unknown,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,40661
Hathi,nyp.33433067292619,"new york",en,2,"Baron, Lytton, Edward Bulwer Lytton","Bulwer's novels.",1879,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,243636
Hathi,mdp.39015059392236,"new york",en,1,"Davidson, John","Perfervid, the career of Ninian Jamieson, by John Davidson; with twenty-three illustrations by Harry Furniss.",1890,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,58774
Hathi,uc1.b3146303,"new york",en,6,"(Paul Belloni), Du Chaillu, Paul B","My Apingi kingdom: with life in the great Sahara, and sketches of the chase of the ostrich, hyena, &c. By Paul Du Chaillu ...",1871,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,85215
Hathi,uc1.b3146303,"new york",en,1,"(Paul Belloni), Du Chaillu, Paul B","My Apingi kingdom: with life in the great Sahara, and sketches of the chase of the ostrich, hyena, &c. By Paul Du Chaillu ...",1871,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,85215
Hathi,uc1.b3146303,"new york",en,1,"(Paul Belloni), Du Chaillu, Paul B","My Apingi kingdom: with life in the great Sahara, and sketches of the chase of the ostrich, hyena, &c. By Paul Du Chaillu ...",1871,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,85215
Hathi,uc2.ark:/13960/t57d2zs04,"new york",en,26,"Sir, Besant, Walter","The golden butterfly / by Walter Besant and James Rice.",1890,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,242590
Hathi,uc2.ark:/13960/t57d2zs04,"new york",en,2,"Sir, Besant, Walter","The golden butterfly / by Walter Besant and James Rice.",1890,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,242590
Hathi,uc1.b3549701,"new york",en,1,"Dickens, Charles","The works of Charles Dickens ... with introduction, general essay, and notes by Andrew Lang.",1899,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,223463
Hathi,uc2.ark:/13960/t3kw59x2j,"new york",en,1,"Lawless, Emily","Traits and confidences / by the Hon. Emily Lawless.",1898,female,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,86765
Hathi,mdp.39015063069085,"new york",en,11,"Leslie, Frank, Mrs","A social mirage.",1889,unknown,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,81596
Hathi,mdp.39015063069085,"new york",en,1,"Leslie, Frank, Mrs","A social mirage.",1889,unknown,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,81596
Hathi,nyp.33433081652459,"new york",en,1,"(Frederick York), Powell, F. York","Old stories from British history / by F. York Powell.",1894,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,39779
Hathi,nyp.33433081652459,"new york",en,4,"(Frederick York), Powell, F. York","Old stories from British history / by F. York Powell.",1894,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,39779
Hathi,uiuo.ark:/13960/t54f2f298,"new york",en,1,"Smith, Constance","The repentance of Paul Wentworth. A novel.",1889,female,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,73837
Hathi,uc2.ark:/13960/t3st7fj83,"new york",en,5,"Douglass, Frederick","Narrative of the life of Frederick Douglass, an American slave / written by himself",1852,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,39885
Hathi,uc2.ark:/13960/t3st7fj83,"new york",en,2,"Douglass, Frederick","Narrative of the life of Frederick Douglass, an American slave / written by himself",1852,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,39885
Hathi,uc2.ark:/13960/t20c51w03,"new york",en,1,"Lyall, Edna","Donovan : a modern Englishman : a novel / by Edna Lyall.",1888,female,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,239978
Hathi,uc2.ark:/13960/t9959g723,"new york",en,1,"Ballantyne, R. M. (Robert Michael","Freaks on the fells : or, Three months' rustication : and Why I did not become a sailor / by R. M. Ballantyne.",1865,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,96443
Hathi,mdp.39015066189112,"new york",en,1,"Thackeray, William Makepeace","The works of William Makepeace Thackeray.",1886,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,156992
Hathi,uiuo.ark:/13960/t55d9b38m,"new york",en,8,"Kevill-Davies, Albert","Miss Blanchard of Chicago / by Albert Kevill-Davies.",1892,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,62853
Hathi,uiuo.ark:/13960/t55d9b38m,"new york",en,3,"Kevill-Davies, Albert","Miss Blanchard of Chicago / by Albert Kevill-Davies.",1892,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,62853
Hathi,coo.31924013173707,"new york",en,1,"Day, Thomas","The history of Sandford and Merton. Corr. and rev. by Cecil Hartley.",1850,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,180566
Hathi,dul1.ark:/13960/t0ns1h68r,"new york",en,1,"Linton, E. Lynn (Elizabeth Lynn","Grasp your nettle : a novel / by E. Lynn Linton ; in three volumes.",1865,female,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,58944
Hathi,dul1.ark:/13960/t0qr59x9z,"new york",en,1,"Braddon, M. E. (Mary Elizabeth","Ishmael : a novel / by the author of ""Lady Audley's secret"" etc. etc. etc. ; in three volumes.",1884,mostly_female,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,80170
Hathi,dul1.ark:/13960/t2b85xw79,"new york",en,5,"Fox, S. M. (Samuel Middleton","Our own Pompeii : a romance of tomorrow.",1887,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,56184
Hathi,dul1.ark:/13960/t2b85xw79,"new york",en,1,"Fox, S. M. (Samuel Middleton","Our own Pompeii : a romance of tomorrow.",1887,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,56184
Hathi,dul1.ark:/13960/t3708t61x,"new york",en,1,"Levy, Amy","Reuben Sachs : a sketch / by Amy Levy.",1888,female,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,59044
Hathi,dul1.ark:/13960/t7gq7nw7v,"new york",en,1,"Macquoid, Katharine S. (Katharine Sarah","A faithful lover / by Katharine S. Macquoid ; in three volumes.",1882,female,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,58907
Hathi,ien.35556007866619,"new york",en,1,"abbé, Prévost","History of Manon Lescaut and of the Chevalier des Grieux. With a pref. by Guy de Maupassant. Illustrated by Maurice Leloir.",1886,unknown,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,73784
Hathi,inu.32000000873606,"new york",en,2,"(Charles Edward), Whitehead, Charles E","The camp-fires of the Everglades; or, Wild sports in the South,by Charles E. Whitehead.",1891,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,129283
Hathi,inu.32000009367980,"new york",en,1,"Trollope, Anthony","Lady Anna / by Anthony Trollope.",1874,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,162355
Hathi,inu.39000005529255,"new york",en,2,"Curtin, Jeremiah","Creation myths of primitive America in relation to the religious history and mental development of mankind / by Jeremiah Curtin.",1899,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,160688
Hathi,inu.39000005794198,"new york",en,1,"Busk, Rachel Harriette","The folk-lore of Rome; collected by word of mouth from the people, by R. H. Busk.",1874,female,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,202886
Hathi,mdp.39015002646134,"new york",en,1,"Steel, Flora Annie Webster","On the face of the waters [a tale of the mutiny] by Flora Annie Steel ...",1897,female,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,223620
Hathi,mdp.39015008271580,"new york",en,1,"Carlyle, Thomas","Reminiscences / by Thomas Carlyle ; edited by James Anthony Froude.",1881,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,90683
Hathi,mdp.39015010733163,"new york",en,1,"MacDonald, George","The gifts of the child Christ, and other tales. By George Mac Donald.",1882,male,Fiction,"","","",ChIJOwg_06VPwokRYv534QaPC8g,"New York, NY, USA",locality,"United States",US,"New York",NY,"","","","","New York","","","","","","","","","","","","","","","",40.7127837,-74.0059413,65650
